Unnamed: 0,Ground Name,City,District,Province,Ground Type,Pitch,Length,Width,Lights,Parking,Washrooms,Pavilion,Scoreboard,Rooms,Parking Cap.,Price (LKR),Rating
512.0,FTZ Sports Complex,Katunayake,Gampaha,Western,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,210.0,45000.0,4.0
513.0,Marians Cricket Club Ground,Negombo,Gampaha,Western,Club,turf,135.0,138.0,Yes,Yes,Yes,Yes,Yes,2.0,180.0,38000.0,4.0
514.0,Police Ground Negombo,Negombo,Gampaha,Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
515.0,St. Thomas College Ground,Mount Lavinia,Colombo,Western,School,turf,132.0,136.0,Yes,Yes,Yes,Yes,Yes,2.0,150.0,36000.0,4.0
516.0,De Soysa Stadium,Moratuwa,Colombo,Western,Club,turf,140.0,144.0,Yes,Yes,Yes,Yes,Yes,3.0,230.0,62000.0,5.0
517.0,University of Moratuwa Ground,Katubedda,Colombo,Western,Public,matting,118.0,113.0,No,Yes,Yes,No,No,1.0,55.0,18000.0,3.0
518.0,Panadura Public Ground,Panadura,Kalutara,Western,Public,matting,117.0,111.0,No,Yes,Yes,No,No,1.0,45.0,17000.0,3.0
519.0,Kalutara Town Cricket Ground,Kalutara,Kalutara,Western,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,35000.0,4.0
520.0,Ananda College Cricket Ground,Colombo,Colombo,Western,School,turf,132.0,136.0,Yes,Yes,Yes,Yes,Yes,2.0,140.0,34000.0,4.0
521.0,Nalanda College Ground,Colombo,Colombo,Western,School,turf,130.0,134.0,Yes,Yes,Yes,Yes,Yes,2.0,135.0,33000.0,4.0
522.0,Isipathana College Ground,Colombo,Colombo,Western,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,70.0,21000.0,3.0
523.0,Wesley College Cricket Ground,Colombo,Colombo,Western,School,turf,131.0,135.0,Yes,Yes,Yes,Yes,Yes,2.0,140.0,35000.0,4.0
524.0,St. Joseph’s College Ground,Colombo,Colombo,Western,School,turf,133.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,150.0,36000.0,4.0
525.0,Bloomfield Cricket Club Ground,Colombo,Colombo,Western,Club,turf,138.0,142.0,Yes,Yes,Yes,Yes,Yes,3.0,210.0,42000.0,4.0
526.0,Colts Cricket Club Ground,Colombo,Colombo,Western,Club,turf,139.0,143.0,Yes,Yes,Yes,Yes,Yes,3.0,220.0,43000.0,4.0
527.0,Moors Sports Club Ground,Colombo,Colombo,Western,Club,turf,137.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,200.0,41000.0,4.0
528.0,NCC Cricket Ground,Colombo,Colombo,Western,Club,turf,140.0,144.0,Yes,Yes,Yes,Yes,Yes,3.0,230.0,47000.0,5.0
529.0,Police Park Cricket Ground,Colombo,Colombo,Western,Public,turf,135.0,138.0,Yes,Yes,Yes,Yes,Yes,2.0,180.0,39000.0,4.0
530.0,Zahira College Cricket Ground,Colombo,Colombo,Western,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
531.0,Carey College Cricket Ground,Colombo,Colombo,Western,School,matting,116.0,110.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
532.0,St. Benedict's College Ground,Colombo,Colombo,Western,School,turf,130.0,134.0,Yes,Yes,Yes,Yes,Yes,2.0,140.0,33000.0,4.0
533.0,St. Peter's College Ground,Bambalapitiya,Colombo,Western,School,turf,131.0,135.0,Yes,Yes,Yes,Yes,Yes,2.0,140.0,35000.0,4.0
534.0,University of Colombo Grounds,Colombo,Colombo,Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
535.0,University of Peradeniya Ground,Peradeniya,Kandy,Central,Public,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,37000.0,4.0
536.0,Dharmaraja College Ground,Kandy,Kandy,Central,School,turf,132.0,135.0,Yes,Yes,Yes,Yes,Yes,2.0,150.0,35000.0,4.0
537.0,Kingswood College Ground,Kandy,Kandy,Central,School,matting,117.0,111.0,No,Yes,Yes,Yes,No,2.0,65.0,20000.0,3.0
538.0,St. Sylvester’s College Ground,Kandy,Kandy,Central,School,turf,131.0,134.0,Yes,Yes,Yes,Yes,Yes,2.0,140.0,33000.0,4.0
539.0,Kandy Municipal Grounds,Kandy,Kandy,Central,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
540.0,Vidyartha College Ground,Kandy,Kandy,Central,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
541.0,Sri Lanka Army Ground Panagoda,Homagama,Colombo,Western,Public,turf,137.0,140.0,Yes,Yes,Yes,Yes,Yes,3.0,200.0,42000.0,4.0
542.0,Air Force Ground Katunayake,Katunayake,Gampaha,Western,Public,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,180.0,39000.0,4.0
543.0,Navy Ground Welisara,Welisara,Gampaha,Western,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,38000.0,4.0
544.0,Gampaha Municipal Grounds,Gampaha,Gampaha,Western,Public,matting,118.0,113.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
545.0,St. Mary's College Ground,Chilaw,Puttalam,North Western,School,matting,117.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
546.0,St. Anne’s College Grounds,Kurunegala,Kurunegala,North Western,School,turf,131.0,134.0,Yes,Yes,Yes,Yes,Yes,2.0,150.0,34000.0,4.0
547.0,Maliyadeva College Grounds,Kurunegala,Kurunegala,North Western,School,turf,132.0,136.0,Yes,Yes,Yes,Yes,Yes,2.0,150.0,35000.0,4.0
548.0,Wayamba University Ground,Kuliyapitiya,Kurunegala,North Western,Public,matting,118.0,113.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
549.0,Kurunegala Municipal Stadium,Kurunegala,Kurunegala,North Western,Public,turf,135.0,138.0,Yes,Yes,Yes,Yes,Yes,2.0,180.0,38000.0,4.0
550.0,Jaffna Central College Ground,Jaffna,Jaffna,Northern,School,turf,132.0,135.0,Yes,Yes,Yes,Yes,Yes,2.0,150.0,34000.0,4.0
551.0,St. Patrick's College Ground,Jaffna,Jaffna,Northern,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
552.0,Jaffna Municipal Ground,Jaffna,Jaffna,Northern,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
553.0,University of Jaffna Ground,Jaffna,Jaffna,Northern,Public,matting,118.0,113.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
554.0,Jaffna Cricket Club Ground,Jaffna,Jaffna,Northern,Club,turf,136.0,140.0,Yes,Yes,Yes,Yes,Yes,3.0,200.0,42000.0,4.0
555.0,Kilinochchi Public Ground,Kilinochchi,Kilinochchi,Northern,Public,matting,117.0,111.0,No,Yes,Yes,No,No,1.0,45.0,17000.0,3.0
556.0,Kilinochchi Central Sports Ground,Kilinochchi,Kilinochchi,Northern,Public,turf,133.0,136.0,Yes,Yes,Yes,Yes,Yes,2.0,150.0,34000.0,4.0
557.0,Kilinochchi District Ground,Kilinochchi,Kilinochchi,Northern,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,18000.0,3.0
558.0,Kilinochchi Cricket Club Ground,Kilinochchi,Kilinochchi,Northern,Club,turf,134.0,138.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,35000.0,4.0
559.0,Kilinochchi Town Ground,Kilinochchi,Kilinochchi,Northern,Public,matting,116.0,110.0,No,Yes,Yes,No,No,1.0,45.0,17000.0,3.0
560.0,Vavuniya Public Ground,Vavuniya,Vavuniya,Northern,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
561.0,Vavuniya District Stadium,Vavuniya,Vavuniya,Northern,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
562.0,Vavuniya Central College Ground,Vavuniya,Vavuniya,Northern,School,matting,118.0,113.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
563.0,Vavuniya Cricket Club Ground,Vavuniya,Vavuniya,Northern,Club,turf,135.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,38000.0,4.0
564.0,Vavuniya Sports Complex,Vavuniya,Vavuniya,Northern,Public,turf,136.0,140.0,Yes,Yes,Yes,Yes,Yes,3.0,200.0,42000.0,4.0
565.0,Mannar Public Ground,Mannar,Mannar,Northern,Public,matting,117.0,111.0,No,Yes,Yes,No,No,1.0,45.0,17000.0,3.0
566.0,Mannar Central Sports Ground,Mannar,Mannar,Northern,Public,turf,133.0,136.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
567.0,Mannar District Ground,Mannar,Mannar,Northern,Public,matting,116.0,110.0,No,Yes,Yes,No,No,1.0,50.0,18000.0,3.0
568.0,Mannar Cricket Club Ground,Mannar,Mannar,Northern,Club,turf,134.0,138.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,35000.0,4.0
569.0,Mannar Sports Stadium,Mannar,Mannar,Northern,Public,turf,135.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
570.0,Batticaloa Central College Ground,Batticaloa,Batticaloa,Eastern,School,turf,132.0,135.0,Yes,Yes,Yes,Yes,Yes,2.0,150.0,34000.0,4.0
571.0,St. Michael's College Ground,Batticaloa,Batticaloa,Eastern,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
572.0,Batticaloa Municipal Ground,Batticaloa,Batticaloa,Eastern,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
573.0,Batticaloa Cricket Club Ground,Batticaloa,Batticaloa,Eastern,Club,turf,135.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,38000.0,4.0
574.0,Batticaloa Sports Complex,Batticaloa,Batticaloa,Eastern,Public,turf,136.0,140.0,Yes,Yes,Yes,Yes,Yes,3.0,200.0,42000.0,4.0
575.0,Ampara Public Ground,Ampara,Ampara,Eastern,Public,matting,118.0,113.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
576.0,Ampara Central Sports Ground,Ampara,Ampara,Eastern,Public,turf,133.0,136.0,Yes,Yes,Yes,Yes,Yes,2.0,150.0,34000.0,4.0
577.0,Ampara District Ground,Ampara,Ampara,Eastern,Public,matting,117.0,111.0,No,Yes,Yes,No,No,1.0,45.0,17000.0,3.0
578.0,Ampara Cricket Club Ground,Ampara,Ampara,Eastern,Club,turf,134.0,138.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,35000.0,4.0
579.0,Ampara Sports Stadium,Ampara,Ampara,Eastern,Public,turf,135.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
580.0,Monaragala Public Ground,Monaragala,Monaragala,Uva,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
581.0,Monaragala District Stadium,Monaragala,Monaragala,Uva,Public,turf,134.0,138.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
582.0,Monaragala Central College Ground,Monaragala,Monaragala,Uva,School,matting,117.0,111.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
583.0,Monaragala Cricket Club Ground,Monaragala,Monaragala,Uva,Club,turf,135.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,180.0,38000.0,4.0
584.0,Monaragala Sports Complex,Monaragala,Monaragala,Uva,Public,turf,136.0,140.0,Yes,Yes,Yes,Yes,Yes,3.0,200.0,42000.0,4.0
585.0,Badulla Public Ground,Badulla,Badulla,Uva,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
586.0,Badulla Municipal Ground,Badulla,Badulla,Uva,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
587.0,Badulla Central College Ground,Badulla,Badulla,Uva,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
588.0,Badulla Cricket Club Ground,Badulla,Badulla,Uva,Club,turf,135.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,180.0,38000.0,4.0
589.0,Badulla Sports Complex,Badulla,Badulla,Uva,Public,turf,136.0,140.0,Yes,Yes,Yes,Yes,Yes,3.0,210.0,42000.0,4.0
590.0,Bandarawela Public Ground,Bandarawela,Badulla,Uva,Public,matting,117.0,111.0,No,Yes,Yes,No,No,1.0,45.0,17000.0,3.0
591.0,Bandarawela Municipal Ground,Bandarawela,Badulla,Uva,Public,turf,133.0,136.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,35000.0,4.0
592.0,Bandarawela Central College Ground,Bandarawela,Badulla,Uva,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
593.0,Bandarawela Cricket Club Ground,Bandarawela,Badulla,Uva,Club,turf,134.0,138.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
594.0,Bandarawela Sports Complex,Bandarawela,Badulla,Uva,Public,turf,135.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,180.0,38000.0,4.0
595.0,Ratnapura Public Ground,Ratnapura,Ratnapura,Sabaragamuwa,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
596.0,Ratnapura Municipal Ground,Ratnapura,Ratnapura,Sabaragamuwa,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
597.0,Ratnapura Central College Ground,Ratnapura,Ratnapura,Sabaragamuwa,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
598.0,Ratnapura Cricket Club Ground,Ratnapura,Ratnapura,Sabaragamuwa,Club,turf,135.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,180.0,38000.0,4.0
599.0,Ratnapura Sports Complex,Ratnapura,Ratnapura,Sabaragamuwa,Public,turf,136.0,140.0,Yes,Yes,Yes,Yes,Yes,3.0,210.0,42000.0,4.0
600.0,Kegalle Public Ground,Kegalle,Kegalle,Sabaragamuwa,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
601.0,Kegalle Municipal Ground,Kegalle,Kegalle,Sabaragamuwa,Public,turf,133.0,136.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,35000.0,4.0
602.0,Kegalle Central College Ground,Kegalle,Kegalle,Sabaragamuwa,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
603.0,Kegalle Cricket Club Ground,Kegalle,Kegalle,Sabaragamuwa,Club,turf,134.0,138.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
604.0,Kegalle Sports Complex,Kegalle,Kegalle,Sabaragamuwa,Public,turf,135.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,180.0,38000.0,4.0
605.0,Polonnaruwa Public Ground,Polonnaruwa,Polonnaruwa,North Central,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
606.0,Polonnaruwa Municipal Ground,Polonnaruwa,Polonnaruwa,North Central,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
607.0,Polonnaruwa Central College Ground,Polonnaruwa,Polonnaruwa,North Central,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
608.0,Polonnaruwa Cricket Club Ground,Polonnaruwa,Polonnaruwa,North Central,Club,turf,135.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,180.0,38000.0,4.0
609.0,Polonnaruwa Sports Complex,Polonnaruwa,Polonnaruwa,North Central,Public,turf,136.0,140.0,Yes,Yes,Yes,Yes,Yes,3.0,210.0,42000.0,4.0
610.0,Dambulla Public Ground,Dambulla,Matale,Central,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
611.0,Dambulla Municipal Ground,Dambulla,Matale,Central,Public,turf,135.0,138.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
612.0,Dambulla Central College Ground,Dambulla,Matale,Central,School,matting,117.0,111.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
613.0,Dambulla Cricket Club Ground,Dambulla,Matale,Central,Club,turf,136.0,140.0,Yes,Yes,Yes,Yes,Yes,2.0,180.0,38000.0,4.0
614.0,Dambulla Sports Complex,Dambulla,Matale,Central,Public,turf,138.0,142.0,Yes,Yes,Yes,Yes,Yes,3.0,210.0,42000.0,4.0
615.0,Matale Public Ground,Matale,Matale,Central,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,45.0,17000.0,3.0
616.0,Matale Municipal Stadium,Matale,Matale,Central,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,35000.0,4.0
617.0,Matale Central College Ground,Matale,Matale,Central,School,matting,118.0,113.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
618.0,Matale Cricket Club Ground,Matale,Matale,Central,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,180.0,38000.0,4.0
619.0,Matale Sports Ground,Matale,Matale,Central,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,210.0,42000.0,4.0
620.0,Hambantota Public Ground,Hambantota,Hambantota,Southern,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
621.0,Hambantota Municipal Stadium,Hambantota,Hambantota,Southern,Public,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
622.0,Hambantota Central College Ground,Hambantota,Hambantota,Southern,School,matting,117.0,111.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
623.0,Hambantota Cricket Club Ground,Hambantota,Hambantota,Southern,Club,turf,138.0,142.0,Yes,Yes,Yes,Yes,Yes,2.0,180.0,39000.0,4.0
624.0,Hambantota Sports Complex,Hambantota,Hambantota,Southern,Public,turf,140.0,144.0,Yes,Yes,Yes,Yes,Yes,3.0,220.0,45000.0,5.0
625.0,Tangalle Public Ground,Tangalle,Hambantota,Southern,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,45.0,17000.0,3.0
626.0,Tangalle Town Ground,Tangalle,Hambantota,Southern,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
627.0,Tangalle Central College Ground,Tangalle,Hambantota,Southern,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
628.0,Tangalle Cricket Club Ground,Tangalle,Hambantota,Southern,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
629.0,Tangalle Sports Ground,Tangalle,Hambantota,Southern,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,2.0,180.0,38000.0,4.0
630.0,Trincomalee Public Ground,Trincomalee,Trincomalee,Eastern,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
631.0,Trincomalee Municipal Stadium,Trincomalee,Trincomalee,Eastern,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
632.0,Trincomalee Central College Ground,Trincomalee,Trincomalee,Eastern,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
633.0,Trincomalee Cricket Club Ground,Trincomalee,Trincomalee,Eastern,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,180.0,38000.0,4.0
634.0,Trincomalee Sports Complex,Trincomalee,Trincomalee,Eastern,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,210.0,42000.0,4.0
635.0,Kalmunai Public Ground,Kalmunai,Ampara,Eastern,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
636.0,Kalmunai Town Ground,Kalmunai,Ampara,Eastern,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
637.0,Kalmunai Central College Ground,Kalmunai,Ampara,Eastern,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
638.0,Kalmunai Cricket Club Ground,Kalmunai,Ampara,Eastern,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,180.0,38000.0,4.0
639.0,Kalmunai Sports Complex,Kalmunai,Ampara,Eastern,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,210.0,42000.0,4.0
640.0,Nuwara Eliya Public Ground,Nuwara Eliya,Nuwara Eliya,Central,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,45.0,17000.0,3.0
641.0,Nuwara Eliya Municipal Ground,Nuwara Eliya,Nuwara Eliya,Central,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
642.0,Nuwara Eliya Central College Ground,Nuwara Eliya,Nuwara Eliya,Central,School,matting,118.0,113.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
643.0,Nuwara Eliya Cricket Club Ground,Nuwara Eliya,Nuwara Eliya,Central,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,180.0,38000.0,4.0
644.0,Nuwara Eliya Sports Complex,Nuwara Eliya,Nuwara Eliya,Central,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,210.0,42000.0,4.0
645.0,Hatton Public Ground,Hatton,Nuwara Eliya,Central,Public,matting,117.0,111.0,No,Yes,Yes,No,No,1.0,45.0,17000.0,3.0
646.0,Hatton Town Ground,Hatton,Nuwara Eliya,Central,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
647.0,Hatton Central College Ground,Hatton,Nuwara Eliya,Central,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
648.0,Hatton Cricket Club Ground,Hatton,Nuwara Eliya,Central,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
649.0,Hatton Sports Complex,Hatton,Nuwara Eliya,Central,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,200.0,40000.0,4.0
650.0,Kalutara Public Ground,Kalutara,Kalutara,Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
651.0,Kalutara Municipal Stadium,Kalutara,Kalutara,Western,Public,turf,135.0,138.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
652.0,Kalutara Central College Ground,Kalutara,Kalutara,Western,School,matting,118.0,113.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
653.0,Kalutara Cricket Club Ground,Kalutara,Kalutara,Western,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,180.0,38000.0,4.0
654.0,Kalutara Sports Complex,Kalutara,Kalutara,Western,Public,turf,138.0,142.0,Yes,Yes,Yes,Yes,Yes,3.0,210.0,42000.0,4.0
655.0,Panadura Public Ground,Panadura,Kalutara,Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,45.0,17000.0,3.0
656.0,Panadura Town Ground,Panadura,Kalutara,Western,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
657.0,Panadura Central College Ground,Panadura,Kalutara,Western,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
658.0,Panadura Cricket Club Ground,Panadura,Kalutara,Western,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
659.0,Panadura Sports Complex,Panadura,Kalutara,Western,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,200.0,40000.0,4.0
660.0,Gampola Public Ground,Gampola,Kandy,Central,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,45.0,17000.0,3.0
661.0,Gampola Municipal Stadium,Gampola,Kandy,Central,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
662.0,Gampola Central College Ground,Gampola,Kandy,Central,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
663.0,Gampola Cricket Club Ground,Gampola,Kandy,Central,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,180.0,38000.0,4.0
664.0,Gampola Sports Complex,Gampola,Kandy,Central,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,210.0,42000.0,4.0
665.0,Puttalam Public Ground,Puttalam,Puttalam,North Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
666.0,Puttalam Municipal Ground,Puttalam,Puttalam,North Western,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
667.0,Puttalam Central College Ground,Puttalam,Puttalam,North Western,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
668.0,Puttalam Cricket Club Ground,Puttalam,Puttalam,North Western,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,180.0,38000.0,4.0
669.0,Puttalam Sports Complex,Puttalam,Puttalam,North Western,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,210.0,42000.0,4.0
670.0,Kuliyapitiya Public Ground,Kuliyapitiya,Kurunegala,North Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,45.0,17000.0,3.0
671.0,Kuliyapitiya Town Ground,Kuliyapitiya,Kurunegala,North Western,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
672.0,Kuliyapitiya Central College Ground,Kuliyapitiya,Kurunegala,North Western,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
673.0,Kuliyapitiya Cricket Club Ground,Kuliyapitiya,Kurunegala,North Western,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
674.0,Kuliyapitiya Sports Complex,Kuliyapitiya,Kurunegala,North Western,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,200.0,40000.0,4.0
675.0,Chilaw Public Ground,Chilaw,Puttalam,North Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,45.0,17000.0,3.0
676.0,Chilaw Municipal Ground,Chilaw,Puttalam,North Western,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,35000.0,4.0
677.0,Chilaw Central College Ground,Chilaw,Puttalam,North Western,School,matting,118.0,113.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
678.0,Chilaw Cricket Club Ground,Chilaw,Puttalam,North Western,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
679.0,Chilaw Sports Complex,Chilaw,Puttalam,North Western,Public,turf,138.0,142.0,Yes,Yes,Yes,Yes,Yes,3.0,210.0,42000.0,4.0
680.0,Anuradhapura Public Ground,Anuradhapura,Anuradhapura,North Central,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
